"year","total_carbon_kg","volume_m3","model","mgm","rcp","windcase"
23,101592.158204474,249.874715079303,"MPI_CCLM","BAU","rcp85","w9"
24,100682.876672117,246.015311527514,"MPI_CCLM","BAU","rcp85","w9"
25,103495.899842484,255.616165631194,"MPI_CCLM","BAU","rcp85","w9"
26,107488.438718323,265.49962513873,"MPI_CCLM","BAU","rcp85","w9"
27,108838.99846182,268.11587122472,"MPI_CCLM","BAU","rcp85","w9"
28,110160.251254707,272.341874425312,"MPI_CCLM","BAU","rcp85","w9"
29,111305.261804206,274.78246957886,"MPI_CCLM","BAU","rcp85","w9"
30,114203.407337498,285.098842948656,"MPI_CCLM","BAU","rcp85","w9"
31,113787.000243726,282.003858911832,"MPI_CCLM","BAU","rcp85","w9"
32,113124.138157289,280.146744562033,"MPI_CCLM","BAU","rcp85","w9"
33,113316.460907333,282.075618190836,"MPI_CCLM","BAU","rcp85","w9"
34,111587.214843198,276.81491450302,"MPI_CCLM","BAU","rcp85","w9"
35,109452.2778848,271.994131051864,"MPI_CCLM","BAU","rcp85","w9"
36,111544.315196508,278.316267169444,"MPI_CCLM","BAU","rcp85","w9"
37,108658.546982681,270.642411221011,"MPI_CCLM","BAU","rcp85","w9"
38,111056.485973048,278.875495235768,"MPI_CCLM","BAU","rcp85","w9"
39,112215.059777794,279.45593523784,"MPI_CCLM","BAU","rcp85","w9"
40,108098.502749924,269.872808559616,"MPI_CCLM","BAU","rcp85","w9"
41,108820.53320546,272.201238505836,"MPI_CCLM","BAU","rcp85","w9"
42,110486.833389617,276.730432137102,"MPI_CCLM","BAU","rcp85","w9"
43,113364.745385286,284.762904433229,"MPI_CCLM","BAU","rcp85","w9"
44,104484.063304353,260.398335520968,"MPI_CCLM","BAU","rcp85","w9"
45,104471.266050751,259.767900116043,"MPI_CCLM","BAU","rcp85","w9"
46,97878.6037088412,242.517295995856,"MPI_CCLM","BAU","rcp85","w9"
47,97487.8263231105,240.369184413619,"MPI_CCLM","BAU","rcp85","w9"
48,97300.7893281023,238.472765118529,"MPI_CCLM","BAU","rcp85","w9"
49,100994.293715811,248.060840465152,"MPI_CCLM","BAU","rcp85","w9"
50,100710.295847724,246.377300970223,"MPI_CCLM","BAU","rcp85","w9"
51,100716.012580794,246.312249756257,"MPI_CCLM","BAU","rcp85","w9"
52,101673.102601365,249.559821143412,"MPI_CCLM","BAU","rcp85","w9"
53,103910.001494456,256.40877567157,"MPI_CCLM","BAU","rcp85","w9"
54,106658.6604442,264.123193920783,"MPI_CCLM","BAU","rcp85","w9"
55,109693.814558393,272.551241679634,"MPI_CCLM","BAU","rcp85","w9"
56,108700.982157512,268.732418821097,"MPI_CCLM","BAU","rcp85","w9"
57,108224.924481075,268.108377331172,"MPI_CCLM","BAU","rcp85","w9"
58,110076.887358949,273.856338347898,"MPI_CCLM","BAU","rcp85","w9"
59,111230.753778368,276.899901592545,"MPI_CCLM","BAU","rcp85","w9"
60,109969.838522543,272.641833914378,"MPI_CCLM","BAU","rcp85","w9"
61,112420.563491539,280.106678255952,"MPI_CCLM","BAU","rcp85","w9"
62,110932.722038861,274.937537006904,"MPI_CCLM","BAU","rcp85","w9"
63,108300.840152845,268.90254809189,"MPI_CCLM","BAU","rcp85","w9"
64,107601.717434176,266.914204089632,"MPI_CCLM","BAU","rcp85","w9"
65,104683.824049523,259.164472701453,"MPI_CCLM","BAU","rcp85","w9"
66,107069.277200538,265.829033546211,"MPI_CCLM","BAU","rcp85","w9"
67,109966.883487094,273.406549438879,"MPI_CCLM","BAU","rcp85","w9"
68,111279.380194622,276.174782355765,"MPI_CCLM","BAU","rcp85","w9"
69,113958.389927017,284.408565420528,"MPI_CCLM","BAU","rcp85","w9"
70,111371.699186967,276.420115890818,"MPI_CCLM","BAU","rcp85","w9"
71,110875.677040153,275.706648359688,"MPI_CCLM","BAU","rcp85","w9"
72,112155.025281767,279.080254255403,"MPI_CCLM","BAU","rcp85","w9"
73,115015.090241667,287.423681162709,"MPI_CCLM","BAU","rcp85","w9"
74,120420.466285219,303.054092102388,"MPI_CCLM","BAU","rcp85","w9"
75,122924.400434764,307.497653142811,"MPI_CCLM","BAU","rcp85","w9"
76,123293.953355825,307.734957242535,"MPI_CCLM","BAU","rcp85","w9"
77,121509.436793732,302.996439109063,"MPI_CCLM","BAU","rcp85","w9"
78,122676.496186714,306.886542082303,"MPI_CCLM","BAU","rcp85","w9"
79,121632.750258811,304.608218797367,"MPI_CCLM","BAU","rcp85","w9"
80,127036.186485328,318.549313407229,"MPI_CCLM","BAU","rcp85","w9"
81,126114.470106847,314.904599314973,"MPI_CCLM","BAU","rcp85","w9"
82,129163.831525899,325.867789961138,"MPI_CCLM","BAU","rcp85","w9"
83,129747.25639043,324.455494656247,"MPI_CCLM","BAU","rcp85","w9"
84,134487.423845825,339.93615000993,"MPI_CCLM","BAU","rcp85","w9"
85,136866.725150176,344.711483346049,"MPI_CCLM","BAU","rcp85","w9"
86,130975.280189488,328.735413862811,"MPI_CCLM","BAU","rcp85","w9"
87,127246.269186721,319.113987966443,"MPI_CCLM","BAU","rcp85","w9"
88,116227.346634059,289.180240166625,"MPI_CCLM","BAU","rcp85","w9"
89,117023.639615164,290.420253197602,"MPI_CCLM","BAU","rcp85","w9"
90,113863.508126392,281.449255438349,"MPI_CCLM","BAU","rcp85","w9"
91,111833.899985246,274.843859410887,"MPI_CCLM","BAU","rcp85","w9"
92,112716.202593485,275.876848661629,"MPI_CCLM","BAU","rcp85","w9"
93,113027.996676832,275.520167084721,"MPI_CCLM","BAU","rcp85","w9"
94,110986.623686429,270.495889391209,"MPI_CCLM","BAU","rcp85","w9"
95,112482.753018367,276.163040382021,"MPI_CCLM","BAU","rcp85","w9"
96,112968.019889797,275.631635992512,"MPI_CCLM","BAU","rcp85","w9"
97,112090.634796577,273.7890438984,"MPI_CCLM","BAU","rcp85","w9"
98,110924.892801995,270.6799172452,"MPI_CCLM","BAU","rcp85","w9"
99,108811.688639916,265.323922109422,"MPI_CCLM","BAU","rcp85","w9"
100,110393.379119853,269.865526461946,"MPI_CCLM","BAU","rcp85","w9"
1,121799.551086689,316.522355987449,"NCC_HIRHAM5","BAU","rcp45","w9"
2,121455.423147552,313.850888502749,"NCC_HIRHAM5","BAU","rcp45","w9"
3,121039.793032736,313.05085932557,"NCC_HIRHAM5","BAU","rcp45","w9"
4,117108.304143919,302.658269446986,"NCC_HIRHAM5","BAU","rcp45","w9"
5,115534.642626138,297.225781600946,"NCC_HIRHAM5","BAU","rcp45","w9"
6,103212.106930703,265.981219242097,"NCC_HIRHAM5","BAU","rcp45","w9"
7,104974.372720179,267.764148440603,"NCC_HIRHAM5","BAU","rcp45","w9"
8,109125.221448574,279.37501398528,"NCC_HIRHAM5","BAU","rcp45","w9"
9,112229.524765095,285.734646008945,"NCC_HIRHAM5","BAU","rcp45","w9"
10,112517.580280687,285.792347615645,"NCC_HIRHAM5","BAU","rcp45","w9"
11,110687.107658144,279.758989428378,"NCC_HIRHAM5","BAU","rcp45","w9"
12,110827.752876512,280.493285371145,"NCC_HIRHAM5","BAU","rcp45","w9"
13,108772.869237291,273.495278345331,"NCC_HIRHAM5","BAU","rcp45","w9"
14,106765.258772944,267.586903607461,"NCC_HIRHAM5","BAU","rcp45","w9"
15,107391.270753018,270.187824754877,"NCC_HIRHAM5","BAU","rcp45","w9"
16,105607.428445128,263.676418065844,"NCC_HIRHAM5","BAU","rcp45","w9"
17,106212.34739011,266.311259707251,"NCC_HIRHAM5","BAU","rcp45","w9"
18,109055.793910576,274.717013732329,"NCC_HIRHAM5","BAU","rcp45","w9"
19,112652.174939152,284.009476385623,"NCC_HIRHAM5","BAU","rcp45","w9"
20,106906.538638767,264.946009094816,"NCC_HIRHAM5","BAU","rcp45","w9"
21,103791.796588138,258.201289769593,"NCC_HIRHAM5","BAU","rcp45","w9"
22,102415.381931397,253.413230855593,"NCC_HIRHAM5","BAU","rcp45","w9"
23,102126.894549598,251.448455205919,"NCC_HIRHAM5","BAU","rcp45","w9"
24,103606.917580762,255.14074925927,"NCC_HIRHAM5","BAU","rcp45","w9"
25,104268.189089006,255.869189579567,"NCC_HIRHAM5","BAU","rcp45","w9"
26,106949.402822399,263.363160782448,"NCC_HIRHAM5","BAU","rcp45","w9"
27,107936.948000846,265.479821037092,"NCC_HIRHAM5","BAU","rcp45","w9"
28,106843.399698301,262.213026980939,"NCC_HIRHAM5","BAU","rcp45","w9"
29,106249.307578303,260.743598949995,"NCC_HIRHAM5","BAU","rcp45","w9"
30,106971.419184723,264.073981522526,"NCC_HIRHAM5","BAU","rcp45","w9"
31,104965.19423432,257.832772957108,"NCC_HIRHAM5","BAU","rcp45","w9"
32,104814.324328115,257.506048024667,"NCC_HIRHAM5","BAU","rcp45","w9"
33,104950.962688107,258.475476596829,"NCC_HIRHAM5","BAU","rcp45","w9"
34,106855.632920096,264.863732608813,"NCC_HIRHAM5","BAU","rcp45","w9"
35,106896.324719575,264.256928211705,"NCC_HIRHAM5","BAU","rcp45","w9"
36,107885.007161619,266.516073620492,"NCC_HIRHAM5","BAU","rcp45","w9"
37,108333.902614962,268.545149364596,"NCC_HIRHAM5","BAU","rcp45","w9"
38,107484.244614084,266.142458480199,"NCC_HIRHAM5","BAU","rcp45","w9"
39,105764.206453956,261.408167955375,"NCC_HIRHAM5","BAU","rcp45","w9"
40,107676.645878249,267.584079289781,"NCC_HIRHAM5","BAU","rcp45","w9"
41,110091.978178165,274.209676941267,"NCC_HIRHAM5","BAU","rcp45","w9"
42,111894.905333376,279.128223205099,"NCC_HIRHAM5","BAU","rcp45","w9"
43,113801.82078069,284.616991884006,"NCC_HIRHAM5","BAU","rcp45","w9"
44,110054.215205214,274.655107391015,"NCC_HIRHAM5","BAU","rcp45","w9"
45,112565.468439942,279.817455493809,"NCC_HIRHAM5","BAU","rcp45","w9"
46,113653.328196242,284.175310152671,"NCC_HIRHAM5","BAU","rcp45","w9"
47,111292.172418022,276.683861845969,"NCC_HIRHAM5","BAU","rcp45","w9"
48,113944.267860624,285.281148235276,"NCC_HIRHAM5","BAU","rcp45","w9"
49,115121.726386613,286.264441055033,"NCC_HIRHAM5","BAU","rcp45","w9"
50,112173.742811481,279.356959572038,"NCC_HIRHAM5","BAU","rcp45","w9"
51,113764.514299865,284.807934378429,"NCC_HIRHAM5","BAU","rcp45","w9"
52,114143.111076986,285.107975014459,"NCC_HIRHAM5","BAU","rcp45","w9"
53,112608.220717544,281.303236244106,"NCC_HIRHAM5","BAU","rcp45","w9"
54,114542.43819655,288.180561359069,"NCC_HIRHAM5","BAU","rcp45","w9"
55,113944.05738199,285.387837928418,"NCC_HIRHAM5","BAU","rcp45","w9"
56,114665.07243714,288.53099390554,"NCC_HIRHAM5","BAU","rcp45","w9"
57,113887.505908707,285.901688833454,"NCC_HIRHAM5","BAU","rcp45","w9"
58,115565.271853449,291.837546714803,"NCC_HIRHAM5","BAU","rcp45","w9"
59,113203.667345053,284.51903468779,"NCC_HIRHAM5","BAU","rcp45","w9"
60,109648.995297847,275.687352415895,"NCC_HIRHAM5","BAU","rcp45","w9"
61,111333.456492417,280.116238826764,"NCC_HIRHAM5","BAU","rcp45","w9"
62,113474.687964414,286.653931566829,"NCC_HIRHAM5","BAU","rcp45","w9"
63,115568.334771055,291.949059844837,"NCC_HIRHAM5","BAU","rcp45","w9"
64,117491.204701424,296.97986288448,"NCC_HIRHAM5","BAU","rcp45","w9"
65,118198.680380691,298.422013863236,"NCC_HIRHAM5","BAU","rcp45","w9"
66,116620.9033378,293.836223261025,"NCC_HIRHAM5","BAU","rcp45","w9"
67,116653.844324429,294.840617513862,"NCC_HIRHAM5","BAU","rcp45","w9"
68,117689.19629206,297.853903870949,"NCC_HIRHAM5","BAU","rcp45","w9"
69,117136.254962902,295.639503540107,"NCC_HIRHAM5","BAU","rcp45","w9"
70,115729.851292282,292.052307691105,"NCC_HIRHAM5","BAU","rcp45","w9"
71,114395.850671768,289.1377028079,"NCC_HIRHAM5","BAU","rcp45","w9"
72,115274.673146416,292.102000968105,"NCC_HIRHAM5","BAU","rcp45","w9"
73,115928.609812424,292.880731432002,"NCC_HIRHAM5","BAU","rcp45","w9"
74,117021.528510272,296.021445821863,"NCC_HIRHAM5","BAU","rcp45","w9"
75,115724.195983165,291.545675401755,"NCC_HIRHAM5","BAU","rcp45","w9"
76,116256.012538416,293.932589029756,"NCC_HIRHAM5","BAU","rcp45","w9"
77,117382.347282938,296.994076162502,"NCC_HIRHAM5","BAU","rcp45","w9"
78,119185.852529763,301.836106089501,"NCC_HIRHAM5","BAU","rcp45","w9"
79,116412.580501213,293.907009493439,"NCC_HIRHAM5","BAU","rcp45","w9"
80,118941.49572652,299.170013088376,"NCC_HIRHAM5","BAU","rcp45","w9"
81,119292.645328273,301.033292488244,"NCC_HIRHAM5","BAU","rcp45","w9"
82,118510.153071451,298.219829767412,"NCC_HIRHAM5","BAU","rcp45","w9"
83,116394.279974585,292.333590972043,"NCC_HIRHAM5","BAU","rcp45","w9"
84,116963.462754638,294.127505438409,"NCC_HIRHAM5","BAU","rcp45","w9"
85,117756.506404006,296.206372964145,"NCC_HIRHAM5","BAU","rcp45","w9"
86,113182.976956831,283.067986810194,"NCC_HIRHAM5","BAU","rcp45","w9"
87,112736.698847723,282.246429238787,"NCC_HIRHAM5","BAU","rcp45","w9"
88,104817.386034435,260.297070666853,"NCC_HIRHAM5","BAU","rcp45","w9"
89,104085.938105773,257.672935419146,"NCC_HIRHAM5","BAU","rcp45","w9"
90,101553.275770653,250.469692497441,"NCC_HIRHAM5","BAU","rcp45","w9"
91,96730.5508772726,236.230790959956,"NCC_HIRHAM5","BAU","rcp45","w9"
92,97414.6928994686,237.254891784702,"NCC_HIRHAM5","BAU","rcp45","w9"
93,100800.388100452,244.977146859623,"NCC_HIRHAM5","BAU","rcp45","w9"
94,102115.259166743,248.30377261112,"NCC_HIRHAM5","BAU","rcp45","w9"
95,101637.041636287,246.434131852169,"NCC_HIRHAM5","BAU","rcp45","w9"
96,101607.717858788,246.420024683602,"NCC_HIRHAM5","BAU","rcp45","w9"
97,100976.632606176,245.261394153919,"NCC_HIRHAM5","BAU","rcp45","w9"
98,99787.3865570526,241.660288318776,"NCC_HIRHAM5","BAU","rcp45","w9"
99,97328.0816081843,235.792281986051,"NCC_HIRHAM5","BAU","rcp45","w9"
100,98310.2416818565,238.032269954112,"NCC_HIRHAM5","BAU","rcp45","w9"
1,119839.851251801,310.088875298028,"NCC_HIRHAM5","BAU","rcp85","w9"
2,120588.952630978,311.973700061456,"NCC_HIRHAM5","BAU","rcp85","w9"
3,117624.209048665,304.278211460055,"NCC_HIRHAM5","BAU","rcp85","w9"
4,110004.159559837,283.771273060918,"NCC_HIRHAM5","BAU","rcp85","w9"
5,111208.675095004,285.757736474251,"NCC_HIRHAM5","BAU","rcp85","w9"
6,110623.27875952,283.035717092638,"NCC_HIRHAM5","BAU","rcp85","w9"
7,108087.760893712,275.866443005849,"NCC_HIRHAM5","BAU","rcp85","w9"
8,110839.477359143,283.255747437261,"NCC_HIRHAM5","BAU","rcp85","w9"
9,109272.091014656,278.436229753312,"NCC_HIRHAM5","BAU","rcp85","w9"
10,108377.169647442,274.937224135244,"NCC_HIRHAM5","BAU","rcp85","w9"
11,106892.142255419,269.741196506763,"NCC_HIRHAM5","BAU","rcp85","w9"
12,102985.380870644,259.484012758555,"NCC_HIRHAM5","BAU","rcp85","w9"
13,102314.344192199,256.856726254516,"NCC_HIRHAM5","BAU","rcp85","w9"
14,100665.287411215,251.455655361351,"NCC_HIRHAM5","BAU","rcp85","w9"
15,99041.398481285,246.692526452256,"NCC_HIRHAM5","BAU","rcp85","w9"
16,98513.1678680181,245.146300950964,"NCC_HIRHAM5","BAU","rcp85","w9"
17,96006.3260406684,238.231151510166,"NCC_HIRHAM5","BAU","rcp85","w9"
18,98022.2907731797,244.45146686342,"NCC_HIRHAM5","BAU","rcp85","w9"
19,97167.269715843,239.951549208315,"NCC_HIRHAM5","BAU","rcp85","w9"
20,89840.3137042394,219.627428471889,"NCC_HIRHAM5","BAU","rcp85","w9"
21,94541.0705924405,232.206147049449,"NCC_HIRHAM5","BAU","rcp85","w9"
22,96210.7927330318,235.362087967869,"NCC_HIRHAM5","BAU","rcp85","w9"
23,98140.9263404169,240.371110723779,"NCC_HIRHAM5","BAU","rcp85","w9"
24,101375.027938185,249.236496368143,"NCC_HIRHAM5","BAU","rcp85","w9"
25,102003.650170187,249.341182112009,"NCC_HIRHAM5","BAU","rcp85","w9"
26,106305.962611572,262.814452576039,"NCC_HIRHAM5","BAU","rcp85","w9"
27,109379.969133812,270.222508408845,"NCC_HIRHAM5","BAU","rcp85","w9"
28,112282.11177624,278.671393967919,"NCC_HIRHAM5","BAU","rcp85","w9"
29,112506.67537413,277.462796512206,"NCC_HIRHAM5","BAU","rcp85","w9"
30,110245.118960993,272.23453672457,"NCC_HIRHAM5","BAU","rcp85","w9"
31,106296.12918606,261.972898416993,"NCC_HIRHAM5","BAU","rcp85","w9"
32,102686.962647704,253.566779402503,"NCC_HIRHAM5","BAU","rcp85","w9"
33,104477.067134736,259.675609275108,"NCC_HIRHAM5","BAU","rcp85","w9"
34,102886.890794762,254.673543351579,"NCC_HIRHAM5","BAU","rcp85","w9"
35,103049.630284523,254.660307453647,"NCC_HIRHAM5","BAU","rcp85","w9"
36,103467.81978218,254.674510527289,"NCC_HIRHAM5","BAU","rcp85","w9"
37,104325.610286384,257.827352246743,"NCC_HIRHAM5","BAU","rcp85","w9"
38,102382.273482819,251.906883220097,"NCC_HIRHAM5","BAU","rcp85","w9"
39,103140.314110186,254.142166967208,"NCC_HIRHAM5","BAU","rcp85","w9"
40,104038.937725198,257.072711365522,"NCC_HIRHAM5","BAU","rcp85","w9"
41,106252.420090217,263.479323243936,"NCC_HIRHAM5","BAU","rcp85","w9"
42,107947.102022707,267.690866976244,"NCC_HIRHAM5","BAU","rcp85","w9"
43,108761.458575455,269.44983021954,"NCC_HIRHAM5","BAU","rcp85","w9"
44,103728.748113713,255.571087521192,"NCC_HIRHAM5","BAU","rcp85","w9"
45,105750.166060525,260.354543087874,"NCC_HIRHAM5","BAU","rcp85","w9"
46,107200.350007166,265.710917548499,"NCC_HIRHAM5","BAU","rcp85","w9"
47,105443.820458047,259.499603928178,"NCC_HIRHAM5","BAU","rcp85","w9"
48,107037.311468702,263.972453851646,"NCC_HIRHAM5","BAU","rcp85","w9"
49,109314.926529186,269.858750609992,"NCC_HIRHAM5","BAU","rcp85","w9"
50,110809.438903155,273.835898702957,"NCC_HIRHAM5","BAU","rcp85","w9"
51,109694.581689422,270.58782431917,"NCC_HIRHAM5","BAU","rcp85","w9"
52,106709.356785255,263.587742152793,"NCC_HIRHAM5","BAU","rcp85","w9"
53,109018.022598227,270.861285296685,"NCC_HIRHAM5","BAU","rcp85","w9"
54,111247.441825784,276.275023272172,"NCC_HIRHAM5","BAU","rcp85","w9"
55,114516.094354532,285.96567806231,"NCC_HIRHAM5","BAU","rcp85","w9"
56,114231.7649032,283.517739264836,"NCC_HIRHAM5","BAU","rcp85","w9"
57,113870.000470289,283.189898071517,"NCC_HIRHAM5","BAU","rcp85","w9"
58,114018.941173647,283.647886634386,"NCC_HIRHAM5","BAU","rcp85","w9"
59,115854.797102063,289.778057334717,"NCC_HIRHAM5","BAU","rcp85","w9"
60,115787.095944932,288.070103848576,"NCC_HIRHAM5","BAU","rcp85","w9"
61,114877.837115262,285.569073251856,"NCC_HIRHAM5","BAU","rcp85","w9"
62,116479.801995698,291.150825961141,"NCC_HIRHAM5","BAU","rcp85","w9"
63,116360.536914447,289.805331241946,"NCC_HIRHAM5","BAU","rcp85","w9"
64,119452.794140234,299.303513432146,"NCC_HIRHAM5","BAU","rcp85","w9"
65,119587.1183797,298.200500862188,"NCC_HIRHAM5","BAU","rcp85","w9"
66,121908.105721661,305.25254807616,"NCC_HIRHAM5","BAU","rcp85","w9"
67,124258.37219432,311.264549895254,"NCC_HIRHAM5","BAU","rcp85","w9"
68,128002.844397849,322.412293185606,"NCC_HIRHAM5","BAU","rcp85","w9"
69,130640.221586609,328.676388066582,"NCC_HIRHAM5","BAU","rcp85","w9"
70,131733.272824243,331.701650105435,"NCC_HIRHAM5","BAU","rcp85","w9"
71,131229.424726178,329.760163264523,"NCC_HIRHAM5","BAU","rcp85","w9"
72,132690.047376193,335.336313717761,"NCC_HIRHAM5","BAU","rcp85","w9"
73,134074.745922759,338.988112851762,"NCC_HIRHAM5","BAU","rcp85","w9"
74,132405.794973168,333.849227594335,"NCC_HIRHAM5","BAU","rcp85","w9"
75,132854.460761018,336.182773101717,"NCC_HIRHAM5","BAU","rcp85","w9"
76,135447.574765782,344.23266425936,"NCC_HIRHAM5","BAU","rcp85","w9"
77,136408.275278968,345.773213237626,"NCC_HIRHAM5","BAU","rcp85","w9"
78,139194.773225231,354.55645049049,"NCC_HIRHAM5","BAU","rcp85","w9"
79,136019.427088382,344.675555766259,"NCC_HIRHAM5","BAU","rcp85","w9"
80,137700.224642658,348.285039206555,"NCC_HIRHAM5","BAU","rcp85","w9"
81,138073.950865435,351.028062492957,"NCC_HIRHAM5","BAU","rcp85","w9"
82,135831.902022348,342.307234886563,"NCC_HIRHAM5","BAU","rcp85","w9"
83,132865.358332133,334.136303566886,"NCC_HIRHAM5","BAU","rcp85","w9"
84,130505.635827703,327.496336983278,"NCC_HIRHAM5","BAU","rcp85","w9"
85,132095.190886833,332.867963150819,"NCC_HIRHAM5","BAU","rcp85","w9"
86,131481.373665664,331.08364372855,"NCC_HIRHAM5","BAU","rcp85","w9"
87,132991.395382737,335.71234733454,"NCC_HIRHAM5","BAU","rcp85","w9"
88,124852.352624011,313.058890265539,"NCC_HIRHAM5","BAU","rcp85","w9"
89,126543.673205618,316.055696012673,"NCC_HIRHAM5","BAU","rcp85","w9"
90,125024.094009437,312.743010654616,"NCC_HIRHAM5","BAU","rcp85","w9"
91,125299.522697919,312.625488010825,"NCC_HIRHAM5","BAU","rcp85","w9"
92,126906.220444638,315.405590216481,"NCC_HIRHAM5","BAU","rcp85","w9"
93,127105.53168855,315.00247027923,"NCC_HIRHAM5","BAU","rcp85","w9"
94,126063.05384681,312.574785789182,"NCC_HIRHAM5","BAU","rcp85","w9"
95,124584.555709071,308.586556600778,"NCC_HIRHAM5","BAU","rcp85","w9"
96,123221.050351643,304.760264069026,"NCC_HIRHAM5","BAU","rcp85","w9"
97,123888.209816613,307.805350551435,"NCC_HIRHAM5","BAU","rcp85","w9"
98,124114.035973464,307.970098982043,"NCC_HIRHAM5","BAU","rcp85","w9"
99,121568.260784504,300.51641346553,"NCC_HIRHAM5","BAU","rcp85","w9"
100,120423.740057966,297.642102274502,"NCC_HIRHAM5","BAU","rcp85","w9"
1,120077.310528825,311.04380104841,"refclim","BAU","-","w9"
2,118669.586866042,306.827170418766,"refclim","BAU","-","w9"
3,114499.437888345,295.959651741108,"refclim","BAU","-","w9"
4,116093.788411579,300.768542594752,"refclim","BAU","-","w9"
5,114784.208952512,295.872493438546,"refclim","BAU","-","w9"
6,114793.887813903,295.699980000425,"refclim","BAU","-","w9"
7,115762.640548301,298.124735285043,"refclim","BAU","-","w9"
8,119354.728711353,308.873363665804,"refclim","BAU","-","w9"
9,122074.596259921,314.616321148259,"refclim","BAU","-","w9"
10,121940.871570403,314.035809215512,"refclim","BAU","-","w9"
11,118578.042911367,304.445462737943,"refclim","BAU","-","w9"
12,115418.702356038,295.073007913362,"refclim","BAU","-","w9"
13,114647.485986698,293.188490029466,"refclim","BAU","-","w9"
14,112330.899727533,286.335213840997,"refclim","BAU","-","w9"
15,113801.223803351,291.803426124682,"refclim","BAU","-","w9"
16,114555.924711406,292.444673554822,"refclim","BAU","-","w9"
17,114669.577840871,292.445777025154,"refclim","BAU","-","w9"
18,114145.134636554,290.81578924852,"refclim","BAU","-","w9"
19,110408.375368073,280.921729416832,"refclim","BAU","-","w9"
20,101992.959696353,257.238352161918,"refclim","BAU","-","w9"
21,107451.352285056,272.941107812219,"refclim","BAU","-","w9"
22,106440.571273429,267.421067224034,"refclim","BAU","-","w9"
23,108139.993714684,273.890186238656,"refclim","BAU","-","w9"
24,108134.84082138,272.591684159555,"refclim","BAU","-","w9"
25,109928.595849896,279.544572765241,"refclim","BAU","-","w9"
26,112128.800043899,284.827479345864,"refclim","BAU","-","w9"
27,113564.098736453,289.216277779993,"refclim","BAU","-","w9"
28,115844.872981885,296.586879445554,"refclim","BAU","-","w9"
29,118037.722254724,302.663168019382,"refclim","BAU","-","w9"
30,116459.590106503,297.709842175052,"refclim","BAU","-","w9"
31,111283.760143697,284.696913470132,"refclim","BAU","-","w9"
32,111643.670437153,285.984136748561,"refclim","BAU","-","w9"
33,108502.781252218,277.247005771534,"refclim","BAU","-","w9"
34,109886.414271837,282.477712355252,"refclim","BAU","-","w9"
35,110898.842267336,285.480496158605,"refclim","BAU","-","w9"
36,110799.67081889,283.797830659822,"refclim","BAU","-","w9"
37,112331.42570236,290.464055233812,"refclim","BAU","-","w9"
38,113507.991464261,293.915575475943,"refclim","BAU","-","w9"
39,114678.358980812,295.9193670786,"refclim","BAU","-","w9"
40,113666.790343409,293.429373994807,"refclim","BAU","-","w9"
41,115536.480567404,300.577274409288,"refclim","BAU","-","w9"
42,115698.220264618,299.897204220596,"refclim","BAU","-","w9"
43,113542.093510123,294.419679707874,"refclim","BAU","-","w9"
44,107609.402818423,277.789510793704,"refclim","BAU","-","w9"
45,109557.861496622,282.939467727952,"refclim","BAU","-","w9"
46,110092.384303902,285.375585042262,"refclim","BAU","-","w9"
47,111837.275880985,290.910289696275,"refclim","BAU","-","w9"
48,110872.142207861,287.310087951936,"refclim","BAU","-","w9"
49,108867.137536334,281.917243534291,"refclim","BAU","-","w9"
50,111459.414360929,291.457342761452,"refclim","BAU","-","w9"
51,112745.194899501,293.925959698658,"refclim","BAU","-","w9"
52,113024.866561107,294.56795293614,"refclim","BAU","-","w9"
53,113542.209267448,296.556664111536,"refclim","BAU","-","w9"
54,114677.452974616,300.131730871024,"refclim","BAU","-","w9"
55,114167.684260585,298.449201442102,"refclim","BAU","-","w9"
56,115933.827811773,304.780528282512,"refclim","BAU","-","w9"
57,117880.614840706,310.402411633206,"refclim","BAU","-","w9"
58,120643.918354107,318.621949725913,"refclim","BAU","-","w9"
59,121608.183211511,320.768167087421,"refclim","BAU","-","w9"
60,122079.324565072,321.842610369902,"refclim","BAU","-","w9"
61,120279.589728368,316.832090518039,"refclim","BAU","-","w9"
62,118510.579059721,312.438222638394,"refclim","BAU","-","w9"
63,120281.777255076,318.839850005316,"refclim","BAU","-","w9"
64,120743.114927628,319.080287425275,"refclim","BAU","-","w9"
65,123176.544278676,327.478489857037,"refclim","BAU","-","w9"
66,124491.620758922,330.322827427288,"refclim","BAU","-","w9"
67,127485.956693567,340.334921018477,"refclim","BAU","-","w9"
68,127354.283837284,338.241484740342,"refclim","BAU","-","w9"
69,122916.092875816,327.452006636207,"refclim","BAU","-","w9"
70,124187.415531827,331.697591812222,"refclim","BAU","-","w9"
71,126421.763794694,338.105247087523,"refclim","BAU","-","w9"
72,128307.348569589,343.554901134688,"refclim","BAU","-","w9"
73,128363.457464588,342.928170729863,"refclim","BAU","-","w9"
74,126407.851861093,337.165067968447,"refclim","BAU","-","w9"
75,127345.484456415,341.854157153118,"refclim","BAU","-","w9"
76,127682.25207756,342.020631178506,"refclim","BAU","-","w9"
77,126893.739852612,339.634797860234,"refclim","BAU","-","w9"
78,128656.969460703,346.157763366359,"refclim","BAU","-","w9"
79,126635.560272305,340.013523742637,"refclim","BAU","-","w9"
80,127657.473033117,341.134216921488,"refclim","BAU","-","w9"
